stimulus_presentation_id,stimulus_block,start_time,stop_time,color,stimulus_name,contrast,phase,x_position,y_position,spatial_frequency,orientation,frame,size,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
137,0.0,118.34448,118.59468,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,-20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,88,,,0,,False,1,train,1
138,0.0,118.59468,118.84489,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,74,,,0,,False,1,train,1
139,0.0,118.84489,119.0951,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020577,106,,,0,,False,0,train,0
140,0.0,119.0951,119.3453,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,107,,,0,,False,0,train,1
141,0.0,119.3453,119.59551,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,-40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020923,108,,,0,,False,0,train,1
142,0.0,119.59551,119.84572,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020923,81,,,0,,False,2,test,2
143,0.0,119.84572,120.09593,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020923,109,,,0,,False,0,train,0
144,0.0,120.09593,120.34614,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020923,110,,,0,,False,0,train,2
145,0.0,120.34614,120.59635,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021077,111,,,0,,False,0,train,0
146,0.0,120.59635,120.84656,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021077,112,,,0,,False,0,train,0
147,0.0,120.84656,121.09677,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021077,69,,,0,,False,1,train,2
148,0.0,121.09677,121.34698,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,-40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021077,108,,,0,,False,1,train,1
149,0.0,121.34698,121.5972,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,0.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021673,113,,,0,,False,0,train,1
150,0.0,121.5972,121.84742,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021673,66,,,0,,False,2,test,2
151,0.0,121.84742,122.09763,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021673,114,,,0,,False,0,train,0
152,0.0,122.09763,122.34785,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021673,115,,,0,,False,0,train,2
153,0.0,122.34785,122.59804,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25019577,103,,,0,,False,1,train,1
154,0.0,122.59804,122.84824,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25019577,35,,,0,,False,1,train,2
155,0.0,122.84824,123.09844,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25019577,30,,,0,,False,1,train,0
156,0.0,123.09844,123.34863,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,-40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25019577,108,,,0,,False,2,test,1
157,0.0,123.34863,123.59884,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020673,109,,,0,,False,1,train,0
158,0.0,123.59884,123.84905,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020673,92,,,0,,False,1,train,2
159,0.0,123.84905,124.09925,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,-20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020673,52,,,0,,False,1,train,2
160,0.0,124.09925,124.34946,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020673,116,,,0,,False,0,train,1
161,0.0,124.34946,124.59967,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021077,117,,,0,,False,0,train,1
162,0.0,124.59967,124.84988,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021077,118,,,0,,False,0,train,2
163,0.0,124.84988,125.10009,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,-40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021077,119,,,0,,False,0,train,1
164,0.0,125.10009,125.3503,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021077,120,,,0,,False,0,train,1
165,0.0,125.3503,125.60052,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25022173,114,,,0,,False,1,train,0
166,0.0,125.60052,125.85075,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25022173,121,,,0,,False,0,train,1
167,0.0,125.85075,126.10097,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25022173,77,,,0,,False,1,train,1
168,0.0,126.10097,126.35119,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25022173,114,,,0,,False,2,test,0
169,0.0,126.35119,126.60138,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25019577,115,,,0,,False,1,train,2
170,0.0,126.60138,126.85158,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25019577,122,,,0,,False,0,train,2
171,0.0,126.85158,127.10178,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25019577,123,,,0,,False,0,train,2
172,0.0,127.10178,127.35197,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25019577,124,,,0,,False,0,train,0
173,0.0,127.35197,127.60219,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021923,26,,,0,,False,1,train,2
174,0.0,127.60219,127.85241,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021923,125,,,0,,False,0,train,1
175,0.0,127.85241,128.10263,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,0.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021923,126,,,0,,False,0,train,0
176,0.0,128.10263,128.35285,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021923,65,,,0,,False,1,train,1
177,0.0,128.35285,128.60305,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020077,127,,,0,,False,0,train,1
178,0.0,128.60305,128.85325,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020077,3,,,0,,False,1,train,1
179,0.0,128.85325,129.10345,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,0.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020077,57,,,0,,False,2,test,2
180,0.0,129.10345,129.35365,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020077,128,,,0,,False,0,train,1
181,0.0,129.35365,129.60386,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020423,129,,,0,,False,0,train,0
182,0.0,129.60386,129.85406,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020423,26,,,0,,False,2,test,2
183,0.0,129.85406,130.10426,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020423,63,,,0,,False,2,test,2
184,0.0,130.10426,130.35447,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020423,130,,,0,,False,0,train,1
185,0.0,130.35447,130.60468,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021327,77,,,0,,False,2,test,1
186,0.0,130.60468,130.8549,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021327,17,,,0,,False,3,train,0
187,0.0,130.8549,131.10511,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021327,5,,,0,,False,1,train,1
188,0.0,131.10511,131.35532,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021327,100,,,0,,False,1,train,2
189,0.0,131.35532,131.60554,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25022173,131,,,0,,False,0,train,2
190,0.0,131.60554,131.85577,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25022173,132,,,0,,False,0,train,1
191,0.0,131.85577,132.10599,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25022173,6,,,0,,False,1,train,1
192,0.0,132.10599,132.35621,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,0.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25022173,50,,,0,,False,1,train,2
193,0.0,132.35621,132.6064,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25019577,133,,,0,,False,0,train,1
194,0.0,132.6064,132.8566,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25019577,134,,,0,,False,0,train,0
195,0.0,132.8566,133.1068,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,0.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25019577,135,,,0,,False,0,train,0
196,0.0,133.1068,133.35699,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25019577,136,,,0,,False,0,train,2
197,0.0,133.35699,133.60721,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021923,80,,,0,,False,1,train,2
198,0.0,133.60721,133.85743,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021923,134,,,0,,False,1,train,0
199,0.0,133.85743,134.10765,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021923,109,,,0,,False,2,test,0
200,0.0,134.10765,134.35787,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021923,37,,,0,,False,3,train,2
201,0.0,134.35787,134.60807,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25019827,115,,,0,,False,2,test,2
202,0.0,134.60807,134.85827,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25019827,137,,,0,,False,0,train,2
203,0.0,134.85827,135.10846,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25019827,138,,,0,,False,0,train,2
204,0.0,135.10846,135.35866,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25019827,71,,,0,,False,2,test,1
205,0.0,135.35866,135.60888,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,0.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021423,139,,,0,,False,0,train,0
206,0.0,135.60888,135.85909,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021423,10,,,0,,False,1,train,1
207,0.0,135.85909,136.1093,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021423,140,,,0,,False,0,train,1
208,0.0,136.1093,136.35952,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021423,141,,,0,,False,0,train,2
209,0.0,136.35952,136.60972,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020327,142,,,0,,False,0,train,0
210,0.0,136.60972,136.85993,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020327,143,,,0,,False,0,train,2
211,0.0,136.85993,137.11013,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020327,144,,,0,,False,0,train,0
212,0.0,137.11013,137.36033,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020327,12,,,0,,False,1,train,0
213,0.0,137.36033,137.61055,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021923,145,,,0,,False,0,train,2
214,0.0,137.61055,137.86077,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021923,146,,,0,,False,0,train,0
215,0.0,137.86077,138.11099,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021923,92,,,0,,False,2,test,2
216,0.0,138.11099,138.36121,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021923,147,,,0,,False,0,train,2
217,0.0,138.36121,138.61141,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25019827,64,,,0,,False,1,train,1
218,0.0,138.61141,138.86161,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25019827,61,,,0,,False,1,train,0
219,0.0,138.86161,139.1118,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,0.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25019827,148,,,0,,False,0,train,1
220,0.0,139.1118,139.362,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25019827,149,,,0,,False,0,train,1
221,0.0,139.362,139.61222,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021673,64,,,0,,False,2,test,1
222,0.0,139.61222,139.86244,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021673,150,,,0,,False,0,train,1
223,0.0,139.86244,140.11265,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021673,124,,,0,,False,1,train,0
224,0.0,140.11265,140.36287,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021673,110,,,0,,False,1,train,2
225,0.0,140.36287,140.61307,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020327,151,,,0,,False,0,train,2
226,0.0,140.61307,140.86328,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020327,99,,,0,,False,1,train,2
227,0.0,140.86328,141.11348,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020327,80,,,0,,False,2,test,2
228,0.0,141.11348,141.36368,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020327,117,,,0,,False,1,train,1
229,0.0,141.36368,141.61389,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021173,152,,,0,,False,0,train,1
230,0.0,141.61389,141.86411,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021173,69,,,0,,False,2,test,2
231,0.0,141.86411,142.11432,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,0.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021173,139,,,0,,False,1,train,0
232,0.0,142.11432,142.36453,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021173,151,,,0,,False,1,train,2
233,0.0,142.36453,142.61473,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020327,153,,,0,,False,0,train,2
234,0.0,142.61473,142.86494,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020327,12,,,0,,False,2,test,0
235,0.0,142.86494,143.11514,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020327,154,,,0,,False,0,train,2
236,0.0,143.11514,143.36534,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020327,13,,,0,,False,1,train,0
237,0.0,143.36534,143.61556,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021673,145,,,0,,False,1,train,2
238,0.0,143.61556,143.86578,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021673,91,,,0,,False,1,train,0
239,0.0,143.86578,144.11599,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021673,43,,,0,,False,2,test,0
240,0.0,144.11599,144.36621,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021673,43,,,0,,False,3,train,0
241,0.0,144.36621,144.61641,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020577,153,,,0,,False,1,train,2
242,0.0,144.61641,144.86662,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,155,,,0,,False,0,train,1
243,0.0,144.86662,145.11683,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020577,153,,,0,,False,2,test,2
244,0.0,145.11683,145.36703,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,156,,,0,,False,0,train,1
245,0.0,145.36703,145.61724,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,0.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020673,157,,,0,,False,0,train,2
246,0.0,145.61724,145.86745,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020673,158,,,0,,False,0,train,0
247,0.0,145.86745,146.11765,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020673,19,,,0,,False,1,train,0
248,0.0,146.11765,146.36786,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020673,130,,,0,,False,1,train,1
249,0.0,146.36786,146.61806,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,74,,,0,,False,2,test,1
250,0.0,146.61806,146.86827,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,156,,,0,,False,1,train,1
251,0.0,146.86827,147.11848,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,0.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020577,57,,,0,,False,3,train,2
252,0.0,147.11848,147.36868,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,159,,,0,,False,0,train,1
253,0.0,147.36868,147.6189,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021923,48,,,0,,False,1,train,2
254,0.0,147.6189,147.86912,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021923,160,,,0,,False,0,train,0
255,0.0,147.86912,148.11934,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021923,161,,,0,,False,0,train,2
256,0.0,148.11934,148.36956,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021923,117,,,0,,False,2,test,1
257,0.0,148.36956,148.61976,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020077,80,,,0,,False,3,train,2
258,0.0,148.61976,148.86996,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020077,162,,,0,,False,0,train,2
259,0.0,148.86996,149.12016,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020077,133,,,0,,False,1,train,1
260,0.0,149.12016,149.37036,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020077,10,,,0,,False,2,test,1
261,0.0,149.37036,149.62058,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,0.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25022173,126,,,0,,False,1,train,0
262,0.0,149.62058,149.87081,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25022173,23,,,0,,False,1,train,2
263,0.0,149.87081,150.12103,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25022173,84,,,0,,False,2,test,0
264,0.0,150.12103,150.37125,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25022173,39,,,0,,False,1,train,0
265,0.0,150.37125,150.62145,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25019827,163,,,0,,False,0,train,0
266,0.0,150.62145,150.87165,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,0.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25019827,16,,,0,,False,2,test,0
267,0.0,150.87165,151.12184,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,0.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25019827,38,,,0,,False,1,train,0
268,0.0,151.12184,151.37204,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25019827,45,,,0,,False,1,train,1
269,0.0,151.37204,151.62226,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021673,14,,,0,,False,1,train,1
270,0.0,151.62226,151.87248,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021673,142,,,0,,False,1,train,0
271,0.0,151.87248,152.12269,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021673,45,,,0,,False,2,test,1
272,0.0,152.12269,152.37291,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021673,136,,,0,,False,1,train,2
273,0.0,152.37291,152.62311,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25019827,137,,,0,,False,1,train,2
274,0.0,152.62311,152.87331,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25019827,116,,,0,,False,1,train,1
