stimulus_presentation_id,stimulus_block,start_time,stop_time,Speed,color,contrast,orientation,frame,coherence,phase,y_position,spatial_frequency,size,Dir,x_position,stimulus_name,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1851,0.0,538.24589,538.49609,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020007,204,,,0,,False,7,train,1
1852,0.0,538.49609,538.74629,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020007,70,,,0,,False,8,test,2
1853,0.0,538.74629,538.9965,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020993,13,,,0,,False,6,train,1
1854,0.0,538.9965,539.24671,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020993,175,,,0,,False,6,train,2
1855,0.0,539.24671,539.49692,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020993,132,,,0,,False,4,train,2
1856,0.0,539.49692,539.74713,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020993,172,,,0,,False,8,test,1
1857,0.0,539.74713,539.99734,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020757,214,,,0,,False,6,train,0
1858,0.0,539.99734,540.24755,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020757,116,,,0,,False,7,train,2
1859,0.0,540.24755,540.49775,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020757,26,,,0,,False,10,train,0
1860,0.0,540.49775,540.74796,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020757,72,,,0,,False,8,test,1
1861,0.0,540.74796,540.99818,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021743,219,,,0,,False,10,train,2
1862,0.0,540.99818,541.2484,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25021743,170,,,0,,False,11,test,1
1863,0.0,541.2484,541.49861,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021743,54,,,0,,False,10,train,1
1864,0.0,541.49861,541.74883,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021743,240,,,0,,False,3,train,0
1865,0.0,541.74883,541.99903,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020007,111,,,0,,False,9,train,1
1866,0.0,541.99903,542.24923,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020007,90,,,0,,False,5,test,2
1867,0.0,542.24923,542.49943,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020007,27,,,0,,False,5,test,0
1868,0.0,542.49943,542.74963,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020007,4,,,0,,False,7,train,2
1869,0.0,542.74963,542.99984,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021243,72,,,0,,False,9,train,1
1870,0.0,542.99984,543.25006,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25021243,189,,,0,,False,7,train,1
1871,0.0,543.25006,543.50027,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25021243,29,,,0,,False,7,train,1
1872,0.0,543.50027,543.75048,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25021243,16,,,0,,False,6,train,2
1873,0.0,543.75048,544.00069,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020507,13,,,0,,False,7,train,1
1874,0.0,544.00069,544.25089,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020507,96,,,0,,False,10,train,1
1875,0.0,544.25089,544.5011,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020507,224,,,0,,False,3,train,2
1876,0.0,544.5011,544.7513,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020507,46,,,0,,False,8,test,2
1877,0.0,544.7513,545.00151,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25021243,90,,,0,,False,6,train,2
1878,0.0,545.00151,545.25173,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25021243,168,,,0,,False,8,test,1
1879,0.0,545.25173,545.50194,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021243,68,,,0,,False,8,test,1
1880,0.0,545.50194,545.75215,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021243,89,,,0,,False,7,train,0
1881,0.0,545.75215,546.00236,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020507,146,,,0,,False,9,train,2
1882,0.0,546.00236,546.25256,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020507,237,,,0,,False,6,train,0
1883,0.0,546.25256,546.50277,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020507,127,,,0,,False,7,train,1
1884,0.0,546.50277,546.75297,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020507,6,,,0,,False,10,train,0
1885,0.0,546.75297,547.00318,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25021243,161,,,0,,False,7,train,1
1886,0.0,547.00318,547.2534,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021243,99,,,0,,False,6,train,2
1887,0.0,547.2534,547.50361,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25021243,70,,,0,,False,9,train,2
1888,0.0,547.50361,547.75382,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25021243,19,,,0,,False,9,train,0
1889,0.0,547.75382,548.00403,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020507,9,,,0,,False,7,train,1
1890,0.0,548.00403,548.25423,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020507,89,,,0,,False,8,test,0
1891,0.0,548.25423,548.50444,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020507,116,,,0,,False,8,test,2
1892,0.0,548.50444,548.75464,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020507,191,,,0,,False,4,train,2
1893,0.0,548.75464,549.00486,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25021743,78,,,0,,False,5,test,1
1894,0.0,549.00486,549.25508,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021743,77,,,0,,False,9,train,1
1895,0.0,549.25508,549.50529,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25021743,134,,,0,,False,6,train,0
1896,0.0,549.50529,549.75551,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021743,22,,,0,,False,8,test,2
1897,0.0,549.75551,550.00572,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020757,80,,,0,,False,7,train,0
1898,0.0,550.00572,550.25593,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020757,184,,,0,,False,7,train,0
1899,0.0,550.25593,550.50613,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020757,190,,,0,,False,8,test,0
1900,0.0,550.50613,550.75634,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020757,35,,,0,,False,9,train,0
1901,0.0,550.75634,551.00655,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020743,1,,,0,,False,8,test,0
1902,0.0,551.00655,551.25676,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020743,84,,,0,,False,5,test,0
1903,0.0,551.25676,551.50696,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020743,197,,,0,,False,8,test,0
1904,0.0,551.50696,551.75717,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020743,12,,,0,,False,10,train,1
1905,0.0,551.75717,552.00737,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020257,224,,,0,,False,4,train,2
1906,0.0,552.00737,552.25758,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020257,89,,,0,,False,9,train,0
1907,0.0,552.25758,552.50778,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020257,106,,,0,,False,7,train,2
1908,0.0,552.50778,552.75798,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020257,18,,,0,,False,8,test,2
1909,0.0,552.75798,553.0082,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25022243,85,,,0,,False,7,train,0
1910,0.0,553.0082,553.25843,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25022243,122,,,0,,False,4,train,2
1911,0.0,553.25843,553.50865,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25022243,165,,,0,,False,6,train,2
1912,0.0,553.50865,553.75887,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25022243,141,,,0,,False,9,train,0
1913,0.0,553.75887,554.00907,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25019757,160,,,0,,False,5,test,2
1914,0.0,554.00907,554.25927,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25019757,106,,,0,,False,8,test,2
1915,0.0,554.25927,554.50946,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25019757,83,,,0,,False,7,train,1
1916,0.0,554.50946,554.75966,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25019757,128,,,0,,False,6,train,2
1917,0.0,554.75966,555.00988,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25021743,161,,,0,,False,8,test,1
1918,0.0,555.00988,555.2601,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25021743,227,,,0,,False,7,train,1
1919,0.0,555.2601,555.51031,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021743,125,,,0,,False,9,train,0
1920,0.0,555.51031,555.76053,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021743,106,,,0,,False,9,train,2
1921,0.0,555.76053,556.01073,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020257,230,,,0,,False,10,train,2
1922,0.0,556.01073,556.26094,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020257,29,,,0,,False,8,test,1
1923,0.0,556.26094,556.51114,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020257,102,,,0,,False,10,train,0
1924,0.0,556.51114,556.76134,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020257,78,,,0,,False,6,train,1
1925,0.0,556.76134,557.01155,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020993,175,,,0,,False,7,train,2
1926,0.0,557.01155,557.26176,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020993,192,,,0,,False,8,test,0
1927,0.0,557.26176,557.51197,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020993,179,,,0,,False,5,test,2
1928,0.0,557.51197,557.76218,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020993,142,,,0,,False,7,train,0
1929,0.0,557.76218,558.01239,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020757,86,,,0,,False,11,test,1
1930,0.0,558.01239,558.2626,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020757,155,,,0,,False,8,test,0
1931,0.0,558.2626,558.5128,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020757,35,,,0,,False,10,train,0
1932,0.0,558.5128,558.76301,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020757,167,,,0,,False,6,train,2
1933,0.0,558.76301,559.01322,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020493,138,,,0,,False,7,train,2
1934,0.0,559.01322,559.26342,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020493,202,,,0,,False,7,train,0
1935,0.0,559.26342,559.51363,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020493,166,,,0,,False,5,test,2
1936,0.0,559.51363,559.76383,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020493,160,,,0,,False,6,train,2
1937,0.0,559.76383,560.01405,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021507,54,,,0,,False,11,test,1
1938,0.0,560.01405,560.26426,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021507,69,,,0,,False,7,train,2
1939,0.0,560.26426,560.51448,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25021507,63,,,0,,False,10,train,1
1940,0.0,560.51448,560.76469,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25021507,118,,,0,,False,9,train,1
1941,0.0,560.76469,561.0149,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020493,147,,,0,,False,10,train,1
1942,0.0,561.0149,561.2651,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020493,148,,,0,,False,6,train,1
1943,0.0,561.2651,561.51531,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020493,155,,,0,,False,9,train,0
1944,0.0,561.51531,561.76551,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020493,194,,,0,,False,8,test,0
1945,0.0,561.76551,562.01572,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021257,117,,,0,,False,10,train,1
1946,0.0,562.01572,562.26594,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25021257,146,,,0,,False,10,train,2
1947,0.0,562.26594,562.51615,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25021257,66,,,0,,False,5,test,2
1948,0.0,562.51615,562.76636,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25021257,201,,,0,,False,5,test,2
1949,0.0,562.76636,563.01658,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25021743,60,,,0,,False,8,test,1
1950,0.0,563.01658,563.2668,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021743,87,,,0,,False,11,test,0
1951,0.0,563.2668,563.51701,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021743,125,,,0,,False,10,train,0
1952,0.0,563.51701,563.76723,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25021743,80,,,0,,False,8,test,0
1953,0.0,563.76723,564.01743,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020007,210,,,0,,False,9,train,1
1954,0.0,564.01743,564.26763,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020007,28,,,0,,False,9,train,2
1955,0.0,564.26763,564.51783,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020007,141,,,0,,False,10,train,0
1956,0.0,564.51783,564.76803,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020007,214,,,0,,False,7,train,0
