ecephys_session_id,axis,translation_deg,regularized_loss,loss_above_optimum
732592105,elevation,-6.75,0.558198,0.00655769
732592105,elevation,-6,0.618577,0.0669365
732592105,elevation,-5.25,0.666257,0.114616
732592105,elevation,-4.5,0.675786,0.124146
732592105,elevation,-3.75,0.782992,0.231352
732592105,elevation,-3,0.808017,0.256377
732592105,elevation,-2.25,0.895402,0.343762
732592105,elevation,-1.5,0.918944,0.367303
732592105,elevation,-0.75,0.998905,0.447265
732592105,elevation,0,1.05107,0.499433
732592105,elevation,0.75,1.08342,0.53178
732592105,elevation,1.5,1.10111,0.549467
732592105,elevation,2.25,1.09443,0.542792
732592105,elevation,3,1.0936,0.54196
732592105,elevation,3.75,1.07661,0.52497
732592105,elevation,4.5,1.06425,0.512614
732592105,elevation,5.25,1.04485,0.493209
732592105,elevation,6,1.03492,0.483276
732592105,elevation,6.75,1.02596,0.474318
732592105,elevation,7.5,1.00748,0.455838
732592105,elevation,8.25,0.998685,0.447045
732592105,elevation,9,0.981766,0.430126
732592105,elevation,9.75,0.976378,0.424738
732592105,elevation,10.5,0.969351,0.417711
